Unique_client_ID,Race/Ethnicity,Gender,Age_group_at_assessment,TOTAL_SCORE,Housing_destination,is_perm_housed,Gender_Female,Race_Black,Race_Latino,Race_Asian,Age_Youth,Age_GenX,Age_Boomer,HISTORY_SUB_SCORE,RISKS_SUB_SCORE,SOCIALIZATION_SUB_SCORE,WELLNESS_SUB_SCORE,Housing_status,y_proba
119483,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,1,4,3,1,0.15353364
119484,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,3,2,6,1,0.22197632
119485,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
119513,White,Male,,15,Permanently Housed,1,0,0,0,0,0,0,0,1,4,4,6,1,0.23931994
119523,Black,Male,,16,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,6,1,0.2580005
119532,White,Male,,15,Permanently Housed,1,0,0,0,0,0,0,0,1,4,4,6,1,0.23931994
119536,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,1,1,4,3,1,0.2092788
119545,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,6,1,0.23727879
119560,Latino,Male,45-59,3,Permanently Housed,1,0,0,1,0,0,1,0,2,0,0,1,1,0.142814
119565,Latino,Female,,12,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,3,1,0.13137789
119568,Latino,Male,45-59,16,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,6,1,0.24599141
119569,White,Male,,13,Permanently Housed,1,0,0,0,0,0,0,0,2,2,3,6,1,0.13054293
119571,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,1,3,3,5,1,0.35829428
119572,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,1,3,2,4,1,0.23323068
119580,Latino,Female,18-24,4,Permanently Housed,1,1,0,1,0,1,0,0,1,0,3,0,1,0.28978023
119585,Latino,Male,,6,Permanently Housed,1,0,0,1,0,0,0,0,1,2,1,2,1,0.11200251
119590,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,2,1,3,1,1,0.26896423
119593,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,2,1,4,1,1,0.26484278
119605,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,1,1,1,6,1,0.25739333
119606,Latino,Female,45-59,12,Permanently Housed,1,1,0,1,0,0,1,0,1,3,4,4,1,0.25516874
119608,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,1,1,3,4,1,0.33654237
119609,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,1,2,2,1,1,0.29375008
119618,Black,Female,,4,Permanently Housed,1,1,1,0,0,0,0,0,1,0,2,1,1,0.2962349
119621,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,1,3,4,3,1,0.22799036
119627,White,Male,,1,Permanently Housed,1,0,0,0,0,0,0,0,0,0,1,0,1,0.2146501
119633,White,Male,45-59,9,Permanently Housed,1,0,0,0,0,0,1,0,1,1,3,4,1,0.31097046
119635,Black,Female,45-59,15,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,6,1,0.30547285
119638,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,1,1,3,3,1,0.2576098
119645,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,2,1,0.2339958
119650,White,Male,,15,Permanently Housed,1,0,0,0,0,0,0,0,2,3,4,6,1,0.17973113
119651,White,Male,,16,Permanently Housed,1,0,0,0,0,0,0,0,2,4,4,6,1,0.16861849
119661,Black,Female,18-24,12,Permanently Housed,1,1,1,0,0,1,0,0,2,3,5,2,1,0.41748476
119668,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,2,2,1,4,1,0.14745228
119675,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,0,2,4,2,1,0.45818058
119676,Latino,Male,45-59,9,Permanently Housed,1,0,0,1,0,0,1,0,2,1,4,2,1,0.13495612
119678,Black,Male,,11,Permanently Housed,1,0,1,0,0,0,0,0,2,4,2,3,1,0.15339316
119682,Black,Male,,2,Permanently Housed,1,0,1,0,0,0,0,0,0,0,1,1,1,0.22772877
119683,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,2,3,2,1,0.2413729
119687,Latino,Male,60+,11,Permanently Housed,1,0,0,1,0,0,0,1,1,3,3,3,1,0.32075974
119699,Latino,Male,45-59,15,Permanently Housed,1,0,0,1,0,0,1,0,2,3,4,6,1,0.19128641
119704,Latino,Female,60+,6,Permanently Housed,1,1,0,1,0,0,0,1,1,0,2,2,1,0.2192438
119706,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
119708,Latino,Female,18-24,7,Permanently Housed,1,1,0,1,0,1,0,0,1,0,4,2,1,0.23054534
119717,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,1,3,4,1,1,0.18767522
119731,Black,Female,,13,Permanently Housed,1,1,1,0,0,0,0,0,2,3,3,5,1,0.17938411
119733,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,1,0,2,4,1,0.16692823
119743,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,2,4,3,1,0.35847574
119763,White,Female,45-59,9,Permanently Housed,1,1,0,0,0,0,1,0,1,1,2,5,1,0.22002342
119764,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,2,2,2,2,1,0.16301365
119766,Black,Male,60+,4,Permanently Housed,1,0,1,0,0,0,0,1,1,0,1,1,1,0.3192291
119768,White,Female,45-59,14,Permanently Housed,1,1,0,0,0,0,1,0,1,3,4,6,1,0.28297466
119774,White,Female,,13,Permanently Housed,1,1,0,0,0,0,0,0,2,4,4,3,1,0.13162933
119791,Latino,Male,60+,4,Permanently Housed,1,0,0,1,0,0,0,1,1,0,2,0,1,0.23447537
119797,White,Female,,8,Permanently Housed,1,1,0,0,0,0,0,0,2,2,2,2,1,0.12622869
119802,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,1,0,3,1,1,0.21451636
119803,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,1,1,4,4,1,0.2602584
119807,Black,Female,,8,Permanently Housed,1,1,1,0,0,0,0,0,1,1,4,2,1,0.26678687
119812,Latino,Female,18-24,14,Permanently Housed,1,1,0,1,0,1,0,0,2,3,4,5,1,0.20143238
119814,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,0,2,3,2,1,0.16100882
119822,White,Male,45-59,11,Permanently Housed,1,0,0,0,0,0,1,0,2,3,3,3,1,0.19594935
119836,Black,Female,,7,Permanently Housed,1,1,1,0,0,0,0,0,1,1,1,4,1,0.22248773
119847,Black,Male,,12,Permanently Housed,1,0,1,0,0,0,0,0,2,2,3,5,1,0.16026317
119869,Latino,Male,45-59,4,Permanently Housed,1,0,0,1,0,0,1,0,1,1,0,2,1,0.21926346
119875,White,Female,45-59,8,Permanently Housed,1,1,0,0,0,0,1,0,2,1,3,2,1,0.20699473
119877,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,5,1,0.2469009
119883,Latino,Female,,10,Permanently Housed,1,1,0,1,0,0,0,0,1,3,1,5,1,0.11196848
119895,Black,Male,60+,14,Permanently Housed,1,0,1,0,0,0,0,1,2,4,3,4,1,0.29238904
119903,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,2,1,0.23772681
119921,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,1,0,2,1,1,0.25597954
119924,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,2,1,0.2394882
119927,Latino,Female,,15,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,6,1,0.167908
119930,Latino,Female,,4,Permanently Housed,1,1,0,1,0,0,0,0,1,0,3,0,1,0.28891695
119931,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,1,1,0,3,1,0.36398482
119935,Latino,Female,,12,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,3,1,0.13137789
119939,Black,Female,,13,Permanently Housed,1,1,1,0,0,0,0,0,2,4,2,5,1,0.17491557
119941,White,Female,60+,13,Permanently Housed,1,1,0,0,0,0,0,1,1,4,2,5,1,0.3327351
119943,Latino,Male,45-59,10,Permanently Housed,1,0,0,1,0,0,1,0,2,2,4,2,1,0.14427277
119944,Black,Male,60+,11,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,4,1,0.26045153
119956,White,Male,18-24,9,Permanently Housed,1,0,0,0,0,1,0,0,2,2,3,2,1,0.16941428
119960,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,0,2,3,3,1,0.34319144
119961,Black,Female,60+,13,Permanently Housed,1,1,1,0,0,0,0,1,1,4,4,3,1,0.27192926
119964,Latino,Male,,14,Permanently Housed,1,0,0,1,0,0,0,0,2,4,4,4,1,0.15212929
119976,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,1,1,2,2,1,0.31532875
119981,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,2,2,2,2,1,0.25611833
119985,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,3,1,0.26669094
119993,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,1,0,4,0,1,0.19213542
119995,Latino,Female,,16,Permanently Housed,1,1,0,1,0,0,0,0,2,4,4,6,1,0.27106386
120002,Latino,Female,,14,Permanently Housed,1,1,0,1,0,0,0,0,2,4,4,4,1,0.16650443
120003,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,3,3,2,1,0.22023377
120006,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,2,3,2,2,1,0.20311487
120011,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,1,1,3,1,1,0.31128052
120018,Latino,Female,60+,8,Permanently Housed,1,1,0,1,0,0,0,1,1,1,3,2,1,0.2546931
120029,Black,Male,45-59,7,Permanently Housed,1,0,1,0,0,0,1,0,1,2,1,3,1,0.21707365
120033,Latino,Female,60+,16,Permanently Housed,1,1,0,1,0,0,0,1,2,4,3,6,1,0.32779837
120048,Latino,Female,,7,Permanently Housed,1,1,0,1,0,0,0,0,1,0,3,3,1,0.20259696
120051,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
120053,White,Male,18-24,12,Permanently Housed,1,0,0,0,0,1,0,0,1,4,4,3,1,0.21994382
120057,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,2,0,2,2,1,0.21213837
120059,White,Female,,3,Permanently Housed,1,1,0,0,0,0,0,0,0,0,3,0,1,0.11695375
120071,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,5,1,0.25607705
120088,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,2,3,3,1,0.17813991
120099,White,Male,60+,16,Permanently Housed,1,0,0,0,0,0,0,1,2,4,4,5,1,0.23562981
120114,White,Male,60+,10,Permanently Housed,1,0,0,0,0,0,0,1,2,1,3,3,1,0.26983652
120119,White,Male,,2,Permanently Housed,1,0,0,0,0,0,0,0,0,0,0,2,1,0.16058077
120132,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
120144,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,1,0,2,0,1,0.2996658
120145,Latino,Male,,5,Permanently Housed,1,0,0,1,0,0,0,0,1,1,2,1,1,0.13426915
120150,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,1,1,4,3,1,0.2092788
120151,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,3,1,0.24866617
120153,Latino,Male,,10,Permanently Housed,1,0,0,1,0,0,0,0,1,3,1,5,1,0.1175567
120160,White,Male,,3,Permanently Housed,1,0,0,0,0,0,0,0,1,0,1,1,1,0.19717929
120187,Black,Male,60+,3,Permanently Housed,1,0,1,0,0,0,0,1,1,0,1,0,1,0.28578964
120197,Latino,Female,45-59,3,Permanently Housed,1,1,0,1,0,0,1,0,1,0,1,1,1,0.26535985
120205,Latino,Male,18-24,8,Permanently Housed,1,0,0,1,0,1,0,0,1,2,4,1,1,0.2056511
120208,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
120214,White,Male,18-24,12,Permanently Housed,1,0,0,0,0,1,0,0,1,2,3,6,1,0.2204678
120215,White,Female,60+,6,Permanently Housed,1,1,0,0,0,0,0,1,2,1,1,1,1,0.20132597
120218,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,1,0,3,3,1,0.24111529
120221,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,2,1,1,1,1,0.2120949
120223,Latino,Male,60+,17,Permanently Housed,1,0,0,1,0,0,0,1,2,4,4,6,1,0.29279763
120226,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,1,0,4,3,1,0.21173754
120245,Latino,Male,45-59,7,Permanently Housed,1,0,0,1,0,0,1,0,1,2,2,2,1,0.15600674
120267,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,2,3,4,3,1,0.19973154
120270,Black,Male,,3,Permanently Housed,1,0,1,0,0,0,0,0,1,0,1,1,1,0.2465292
120272,White,Female,45-59,15,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,6,1,0.27127844
120275,Latino,Male,,11,Permanently Housed,1,0,0,1,0,0,0,0,1,3,3,4,1,0.1725945
120291,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,2,4,3,4,1,0.13481809
120292,White,Female,18-24,4,Permanently Housed,1,1,0,0,0,1,0,0,1,1,1,1,1,0.3048195
120293,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,0,2,1,1,0.18283983
120299,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,1,1,2,3,1,0.39430976
120308,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,1,1,2,1,1,0.21562578
120316,Latino,Male,45-59,9,Permanently Housed,1,0,0,1,0,0,1,0,0,3,3,3,1,0.37559164
120321,Latino,Female,,8,Permanently Housed,1,1,0,1,0,0,0,0,2,0,3,3,1,0.15550666
120323,Latino,Female,45-59,16,Permanently Housed,1,1,0,1,0,0,1,0,2,4,4,6,1,0.32413673
120329,Black,Male,60+,9,Permanently Housed,1,0,1,0,0,0,0,1,2,2,2,2,1,0.26062348
120346,Black,Male,,8,Permanently Housed,1,0,1,0,0,0,0,0,1,2,4,1,1,0.19724405
120362,Latino,Female,45-59,12,Permanently Housed,1,1,0,1,0,0,1,0,2,3,4,3,1,0.18580125
120376,Black,Female,60+,11,Permanently Housed,1,1,1,0,0,0,0,1,2,4,2,2,1,0.3204951
120382,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,2,2,4,1,0.21678007
120395,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,2,1,3,2,1,0.2431376
120414,White,Male,60+,15,Permanently Housed,1,0,0,0,0,0,0,1,2,4,3,5,1,0.2973906
120426,Black,Male,,4,Permanently Housed,1,0,1,0,0,0,0,0,0,0,2,2,1,0.20814264
120433,Latino,Female,18-24,5,Permanently Housed,1,1,0,1,0,1,0,0,0,2,1,2,1,0.21088837
120442,Black,Male,,6,Permanently Housed,1,0,1,0,0,0,0,0,1,0,3,2,1,0.2066897
120447,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,2,0,2,2,1,0.2845378
120453,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,2,1,2,1,1,0.30678815
120454,Latino,Male,,14,Permanently Housed,1,0,0,1,0,0,0,0,2,4,3,5,1,0.12945957
120455,Black,Female,,4,Permanently Housed,1,1,1,0,0,0,0,0,2,1,1,0,1,0.20937221
120458,Latino,Male,18-24,5,Permanently Housed,1,0,0,1,0,1,0,0,2,1,1,1,1,0.15399233
120460,White,Male,,16,Permanently Housed,1,0,0,0,0,0,0,0,2,4,4,6,1,0.16861849
120464,Latino,Female,60+,9,Permanently Housed,1,1,0,1,0,0,0,1,2,2,2,2,1,0.18861108
120468,White,Female,45-59,8,Permanently Housed,1,1,0,0,0,0,1,0,2,1,3,2,1,0.20699473
120489,White,Male,60+,13,Permanently Housed,1,0,0,0,0,0,0,1,2,4,2,4,1,0.2166442
120491,Black,Female,18-24,11,Permanently Housed,1,1,1,0,0,1,0,0,2,3,3,3,1,0.255933
120501,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,1,4,2,5,1,0.15250047
120502,Latino,Male,45-59,14,Permanently Housed,1,0,0,1,0,0,1,0,2,4,2,6,1,0.14222868
120505,Latino,Male,,1,Permanently Housed,1,0,0,1,0,0,0,0,0,0,0,1,1,0.25866774
120514,White,Female,,16,Permanently Housed,1,1,0,0,0,0,0,0,2,4,4,6,1,0.19590083
120535,Black,Male,,16,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,6,1,0.2580005
120538,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,4,2,5,1,0.2339812
120539,White,Male,45-59,9,Permanently Housed,1,0,0,0,0,0,1,0,2,2,3,2,1,0.1610667
120563,Latino,Male,,10,Permanently Housed,1,0,0,1,0,0,0,0,2,2,3,3,1,0.112402216
120567,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,2,1,3,3,1,0.27289978
120579,White,Male,60+,15,Permanently Housed,1,0,0,0,0,0,0,1,2,4,4,4,1,0.3393663
120584,Latino,Male,,2,Permanently Housed,1,0,0,1,0,0,0,0,0,0,1,1,1,0.13841318
120601,Latino,Female,60+,13,Permanently Housed,1,1,0,1,0,0,0,1,1,3,3,5,1,0.3569571
120604,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,2,0,2,1,1,0.24011952
120608,Latino,Female,60+,6,Permanently Housed,1,1,0,1,0,0,0,1,2,0,1,2,1,0.17026165
120611,Black,Male,45-59,14,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,5,1,0.27220145
120613,Latino,Male,,4,Permanently Housed,1,0,0,1,0,0,0,0,1,0,3,0,1,0.24853526
120615,Latino,Male,,4,Permanently Housed,1,0,0,1,0,0,0,0,1,0,3,0,1,0.24853526
120622,Latino,Male,,4,Permanently Housed,1,0,0,1,0,0,0,0,1,0,2,1,1,0.15166923
120623,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,1,2,2,1,1,0.1992343
120633,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,1,2,2,0,1,0.2371837
120634,Black,Female,45-59,3,Permanently Housed,1,1,1,0,0,0,1,0,1,0,1,1,1,0.3448963
120639,Latino,Male,,10,Permanently Housed,1,0,0,1,0,0,0,0,1,2,2,5,1,0.14010127
120649,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,3,1,0.25778303
120655,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,2,0,1,1,1,0.24449778
120667,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,1,1,2,0,1,0.22981241
120671,Latino,Female,18-24,4,Permanently Housed,1,1,0,1,0,1,0,0,1,1,2,0,1,0.32228675
120690,Black,Male,,10,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,2,1,0.1508518
120695,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,1,3,2,2,1,0.31503835
120709,Latino,Male,,6,Permanently Housed,1,0,0,1,0,0,0,0,1,0,2,3,1,0.14790429
120710,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,2,0,2,0,1,0.2862769
120719,Black,Female,45-59,16,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,6,1,0.45286277
120724,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,4,1,0.20050228
120727,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,0,3,1,3,1,0.4894233
120732,Latino,Female,60+,9,Permanently Housed,1,1,0,1,0,0,0,1,1,3,2,2,1,0.25745302
120741,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
120747,Latino,Female,60+,14,Permanently Housed,1,1,0,1,0,0,0,1,2,4,4,3,1,0.2661386
120752,Black,Female,45-59,16,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,6,1,0.45286277
120753,Latino,Female,,7,Permanently Housed,1,1,0,1,0,0,0,0,1,2,2,2,1,0.12463415
120762,Latino,Male,45-59,14,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,4,1,0.21989958
120772,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
120777,Latino,Male,,4,Permanently Housed,1,0,0,1,0,0,0,0,1,0,3,0,1,0.24853526
120783,White,Male,45-59,14,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,4,1,0.21488552
120786,Black,Female,,5,Permanently Housed,1,1,1,0,0,0,0,0,1,0,2,2,1,0.28235584
120788,Latino,Male,18-24,14,Permanently Housed,1,0,0,1,0,1,0,0,1,4,4,5,1,0.2385518
120797,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,2,1,0,1,1,0.24297176
120810,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,4,3,3,1,0.11686479
120812,White,Female,45-59,6,Permanently Housed,1,1,0,0,0,0,1,0,1,1,1,3,1,0.23821174
120824,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,1,3,2,6,1,0.28609762
120835,Latino,Male,,8,Permanently Housed,1,0,0,1,0,0,0,0,2,1,2,3,1,0.105843864
120841,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,1,3,4,3,1,0.30539307
120843,Latino,Female,18-24,11,Permanently Housed,1,1,0,1,0,1,0,0,2,3,3,3,1,0.17447443
120847,White,Female,45-59,15,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,6,1,0.27127844
120870,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,0,2,1,1,0.3147929
120891,White,Female,60+,12,Permanently Housed,1,1,0,0,0,0,0,1,2,3,3,3,1,0.27418688
120894,Black,Female,,15,Permanently Housed,1,1,1,0,0,0,0,0,2,4,3,6,1,0.21608421
120903,Latino,Male,60+,4,Permanently Housed,1,0,0,1,0,0,0,1,1,0,2,0,1,0.23447537
120906,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,4,1,0.2503263
120944,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,2,3,4,4,1,0.1933424
120955,Latino,Male,,9,Permanently Housed,1,0,0,1,0,0,0,0,2,2,2,3,1,0.096941456
120963,Latino,Female,,7,Permanently Housed,1,1,0,1,0,0,0,0,2,2,1,2,1,0.08476501
120965,Latino,Male,60+,12,Permanently Housed,1,0,0,1,0,0,0,1,1,3,4,3,1,0.29407993
120971,Latino,Female,,5,Permanently Housed,1,1,0,1,0,0,0,0,2,0,2,1,1,0.13343084
120973,Black,Female,18-24,4,Permanently Housed,1,1,1,0,0,1,0,0,2,0,2,0,1,0.2862769
120977,White,Female,45-59,15,Permanently Housed,1,1,0,0,0,0,1,0,1,4,4,6,1,0.3380899
121008,Black,Female,18-24,14,Permanently Housed,1,1,1,0,0,1,0,0,2,3,4,5,1,0.2918711
121010,White,Male,45-59,2,Permanently Housed,1,0,0,0,0,0,1,0,0,1,1,0,1,0.28687206
121011,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,3,2,3,1,0.2387392
121024,Latino,Male,,3,Permanently Housed,1,0,0,1,0,0,0,0,2,0,1,0,1,0.1252449
121026,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,2,2,4,4,1,0.21225813
121027,White,Male,,15,Permanently Housed,1,0,0,0,0,0,0,0,1,4,4,6,1,0.23931994
121034,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,1,2,2,6,1,0.33244333
121035,White,Male,45-59,6,Permanently Housed,1,0,0,0,0,0,1,0,2,0,2,2,1,0.12939766
121044,Latino,Female,18-24,6,Permanently Housed,1,1,0,1,0,1,0,0,1,0,2,3,1,0.16561675
121050,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,2,2,3,6,1,0.17236112
121051,Latino,Male,45-59,10,Permanently Housed,1,0,0,1,0,0,1,0,1,2,3,4,1,0.24971937
121052,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,1,4,3,3,1,0.3489946
121065,Black,Male,60+,11,Permanently Housed,1,0,1,0,0,0,0,1,2,2,3,3,1,0.27547765
121077,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,4,2,4,1,0.24168606
121086,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,2,1,1,1,1,0.22090906
121096,Latino,Female,60+,12,Permanently Housed,1,1,0,1,0,0,0,1,1,3,4,3,1,0.2841922
121100,Latino,Male,45-59,15,Permanently Housed,1,0,0,1,0,0,1,0,2,3,4,6,1,0.19128641
121102,White,Female,45-59,7,Permanently Housed,1,1,0,0,0,0,1,0,1,1,2,3,1,0.2424198
121110,Black,Female,45-59,7,Permanently Housed,1,1,1,0,0,0,1,0,2,1,4,0,1,0.30074266
121112,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,3,1,0.30404088
121129,Black,Female,45-59,16,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,6,1,0.45286277
121139,Black,Male,18-24,5,Permanently Housed,1,0,1,0,0,1,0,0,1,0,3,1,1,0.22791559
121150,White,Female,45-59,5,Permanently Housed,1,1,0,0,0,0,1,0,0,2,1,2,1,0.2709342
121157,Black,Female,18-24,9,Permanently Housed,1,1,1,0,0,1,0,0,2,2,4,1,1,0.3022575
121160,White,Male,,9,Permanently Housed,1,0,0,0,0,0,0,0,1,1,1,6,1,0.25739333
121168,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,2,3,4,1,0.29531804
121185,Latino,Female,,8,Permanently Housed,1,1,0,1,0,0,0,0,2,1,2,3,1,0.12467979
121188,White,Male,45-59,2,Permanently Housed,1,0,0,0,0,0,1,0,1,0,1,0,1,0.19878565
121203,Black,Female,,8,Permanently Housed,1,1,1,0,0,0,0,0,1,2,3,2,1,0.22494096
121204,Latino,Male,45-59,16,Permanently Housed,1,0,0,1,0,0,1,0,2,4,4,6,1,0.24599141
121206,Black,Male,60+,11,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,2,1,0.27852955
121210,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,1,3,3,6,1,0.24321549
121214,Black,Male,60+,9,Permanently Housed,1,0,1,0,0,0,0,1,1,3,2,2,1,0.3738373
121215,Latino,Male,18-24,6,Permanently Housed,1,0,0,1,0,1,0,0,1,2,2,1,1,0.20635419
121226,White,Male,60+,14,Permanently Housed,1,0,0,0,0,0,0,1,2,4,3,4,1,0.2536961
121230,Latino,Male,60+,7,Permanently Housed,1,0,0,1,0,0,0,1,1,1,3,1,1,0.27083424
121237,Black,Male,18-24,8,Permanently Housed,1,0,1,0,0,1,0,0,1,2,3,2,1,0.27868688
121239,Black,Female,60+,17,Permanently Housed,1,1,1,0,0,0,0,1,2,4,4,6,1,0.42552036
